origin,destination,trip_count,shortest_path,origin_osm_node
4710.06,4829.01,6.0,"[42481889, 42497737, 7909208014, 4205224097, 6852817851, 598043792, 598043793, 4619812743, 598043783, 5947317451, 598043772, 598043775, 598043774, 42517603, 3026465379, 42517600, 42517597, 42483468, 42483466, 42483461, 42513259, 42517908, 42535270]",42481889
4522.07,4479.10,6.0,"[42492216, 42492213, 5487787915, 5487787913, 5487787909, 42523094, 6639135311]",42492216
7311.02,7311.02,6.0,[42442463],42442463
6948.10,6740.01,6.0,"[42428332, 42428329, 42428328, 42428321, 42428315, 42428313, 42428312, 42440009, 42430363]",42428332
5335.07,5335.03,6.0,"[42452107, 4375208206, 11038072433, 11038072506, 42427335, 10718621128, 42427337, 42427340, 42435538]",42452107
6560.15,6098.10,6.0,"[42428268, 42428264, 42428258, 42428253, 4886228959, 42430304, 42437644, 42446701, 42443680, 42451674, 42437686, 42427786, 42438544, 42434800, 42429874, 7372860100, 7372860102, 449581964, 42428201, 42428198, 42428192]",42428268
5343.11,5343.11,6.0,[42452076],42452076
6247.06,6257.03,6.0,"[42434807, 42439842, 42439840, 42427426]",42434807
3385.06,3344.02,6.0,"[1691133686, 4205083415, 1285521627, 1701116556, 824069027, 11565186903, 1285521601, 11565186905, 824069029, 1285521535, 249207807, 9353960485, 1942053692, 1942053697, 9193636229, 1942053748, 1942053751]",1691133686
4217.02,3987.06,6.0,"[42466234, 42466227, 42466219, 42466214, 42466209, 42466204, 3639277769, 42466202, 10564980915, 42466196, 4317267748, 4317267741, 1372888808, 42475971, 42465279]",42466234
5343.11,5335.07,6.0,"[42452076, 42440686, 42452084, 42451593, 42447428, 5804835269, 11038072541, 11038072505, 11038072465, 11038072507, 42452107]",42452076
6432.11,6389.09,6.0,"[8871600819, 8871600818, 42446949, 42445656]",8871600819
6535.04,6948.10,6.0,"[42430633, 3270031002, 3270031028, 3270031030, 42452975, 9409760260, 9409760272, 5837182318, 42443975, 42433644, 42423885, 11149329007, 428219648, 42446504, 42455751, 42437371, 42454433, 42443563, 42432706, 42455761, 42452365, 42443534, 42432598, 42440170, 42454042, 42446363, 42449550, 42450434, 42445033, 42435707, 42435710, 42431556, 42435714, 42435716, 42428332]",42430633
4151.01,4488.08,6.0,"[42475949, 42492267, 42488915, 42492264, 42471145, 42471058, 42492259, 42492257, 42486341, 42478116, 42492250, 42479023, 42468450, 42492244, 42484011, 42492242, 42492239, 42492231, 42492223, 42492219, 2342949808, 278631321, 278631323, 42515825, 9528387974, 5487787901, 42497593, 42497596]",42475949
5137.11,5033.01,6.0,"[42440282, 42440284, 42440287, 11051616153, 42428385, 42428379, 42428377, 42428376, 42422042, 42428374, 42428373, 42428371, 42428370, 42428368, 42428366, 42428365]",42440282
6756.05,6551.02,6.0,"[6928075146, 42454433, 42443563, 42443561, 5481887476, 42435671, 42443559, 42439984, 8396878495, 42430342, 42443556]",6928075146
6450.05,6266.06,6.0,"[4443775465, 7167585630, 7167585627, 4557517549, 11509842328, 42437688, 5545401594, 42438672, 42444933, 42444928, 42427477, 42437909, 42434279]",4443775465
5779.08,5905.12,6.0,"[42431470, 42431467, 42431464, 42431461, 42431459, 5481911751, 42431453, 42431452, 4597668035, 42428493]",42431470
6022.04,6072.11,6.0,"[42449333, 42431490, 4500012798, 5416905054, 42430255, 42439826, 42435598, 42435599]",42449333
5436.11,5365.02,6.0,"[42449874, 4300994818, 7013873967, 42437118]",42449874
5400.05,5470.1,6.0,"[42436330, 42436333, 42436335, 42436336, 42424610, 42436308, 42424408, 42440913, 42436064, 42436060]",42436330
7079.06,6839.1,6.0,"[7802856349, 7802856341, 7802856370, 7802856352, 7802856365, 247223720, 42457788, 42455662, 42431649, 42429970, 42456683, 42436510, 4347534783, 4347534768, 3377461259, 4347534767, 42427764]",7802856349
5746.02,5779.11,6.0,"[42430898, 42430903, 42454994, 42446547, 42446552, 42436944]",42430898
7524.09,7116.04,6.0,"[42431094, 42431089, 42431078, 42431067, 42431057, 42422016, 42431044, 42431039, 42431037, 42431034, 42421810, 42431030, 42431027, 42431024, 42421776, 42431019, 42428653, 42428065, 42428648, 42428645, 11655721360, 42428640, 42428637, 42428634, 1061531448, 9177424867, 42428610, 42428604, 42428601, 42428598]",42431094
4614.04,4968.03,6.0,"[588036474, 588036471, 42493403, 7439811588, 598202957, 598202954, 6644106961, 6644106955, 11707126797, 6561729171, 42493380, 2340051732, 3174844141, 3174844139, 3174844149, 3174844145, 42499982, 42472268, 42499996, 42499999, 42500003, 42492401, 42469193, 42497720, 7707712197]",588036474
6779.04,6700.01,6.0,"[42428310, 42428308, 42440001, 42430358, 42430361, 42430363, 8675870231, 42446353]",42428310
7175.05,7052.01,6.0,"[42437384, 42443332, 42443329, 42443326, 4557495130, 3718672443, 9170816532, 9170816531, 42428588, 42443313]",42437384
6215.07,6517.08,6.0,"[42430279, 42430282, 42427797, 42430288, 42430292, 42430295, 42430298, 4886228960, 42430304, 42430308, 42430311, 42430314, 42430317, 42430320, 42430324, 42430329, 42430333]",42430279
5365.02,5382.07,6.0,"[42437118, 42429812, 42429811, 7476371570, 42429809, 4300940094, 42427345, 42429806, 5173594703, 3630219668, 486869939, 486876882, 486867548, 42432095, 42447428, 42451593, 42452084, 42440686, 42452076, 42437962, 5804809463, 3212472853, 42437996, 42429643, 42451660]",42437118
6839.10,7311.02,6.0,"[4347534767, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 1825841742, 9170790586, 1061531429, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 42442445, 42442451, 42442459, 42438862, 42428063, 42442463]",4347534767
6560.15,6280.12,6.0,"[42428268, 42428264, 42428258, 42428253, 4886228959, 42430304, 42437644, 42445365, 561042190, 561042188, 4597668020, 42449308]",42428268
6560.15,6266.06,6.0,"[42428268, 42428264, 42439960, 42435650, 7648640949, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 42444954, 4557517549, 11509842328, 42437688, 5545401594, 42438672, 42444933, 42444928, 42427477, 42437909, 42434279]",42428268
5125.03,5125.03,6.0,[8842464593],8842464593
7575.01,7575.01,6.0,[5540154361],5540154361
5365.02,5294.04,6.0,"[42437118, 42429812, 42435544, 42435548, 42435550, 42452117, 42427742]",42437118
5584.05,5584.05,6.0,[42434226],42434226
7100.07,6779.04,6.0,"[42438788, 42436475, 42445225, 42429680, 42455693, 42431671, 42437423, 42447228, 42455662, 42431649, 42429970, 42456683, 42436510, 4347534783, 5706568771, 42427762, 42432818, 42430384, 42440022, 42431549, 42440020, 42440015, 42440012, 42440009, 42440004, 42428310]",42438788
5515.08,5515.02,6.0,"[42455083, 42437346, 42453607]",42455083
5746.02,5195.06,6.0,"[42430898, 42442857, 42434142, 42434201, 42442851, 42442850, 42442848, 42437333, 775996460, 42442843, 42442842, 42442838, 42443127, 1918039877, 1918039896, 1918039876, 7480301864, 42432057, 42437109, 8270279220, 486868873, 3212472843, 8840995913, 42429762, 486867490, 486867459, 486867513, 486867534, 486867548, 7612925053, 3630249566, 486876882, 8842464593, 42467554, 42467551, 42526525]",42430898
6593.15,7617.07,6.0,"[42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378, 42430384, 42430390, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316, 42435317, 42435319, 42435323, 42435328, 42424439, 42425232, 7779666008, 7779666009, 42425570, 42435331, 42435333, 7801840675, 42435336, 42435337, 3602679383, 42421728, 42432736, 42435341, 42435343, 42435346, 42424460, 4016646214, 7024230434, 5481882807, 42433743]",42430347
6756.05,6726.01,6.0,"[6928075146, 10899164836, 42430677, 7280430895, 42430673, 42430669]",6928075146
6876.04,7161.08,6.0,"[42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42440397, 42436911]",42430394
6955.05,6756.05,6.0,"[42430736, 42430722, 42430713, 42430707, 10111318239, 42430704, 42430698, 10698841369, 42430694, 42430691, 42430688, 42430685, 42430680, 42430677, 7280430895, 9019680388, 5481846617, 42437371, 42454433, 6928075146]",42430736
6779.04,6779.04,6.0,[42428310],42428310
6779.04,6747.07,6.0,"[42428310, 42428308, 42428307, 1758380528, 8704367786, 42432589]",42428310
5382.07,7265.10,6.0,"[42451660, 42452067, 42432085, 42432184, 1773076513, 1773076511, 1773076509, 1773076778, 1773078006, 1773082408, 1918039904, 1773082410, 1773084410, 1773084391, 1773084407, 1773084405, 1773084402, 1773121034, 4015190382, 42434196, 42434140, 42443296, 42449017, 42430886, 42449886, 42446533, 42436941, 42440729, 5481911746, 42431459, 42449890, 42446875, 42437283, 42449893, 42439170, 390519635, 42440326, 42448701, 42436586, 4138911201, 42429896, 42449918, 42446275, 42436753, 42445413, 42449926, 42449314, 42449928, 5254361544, 42445378, 42434959, 42449932, 42449685, 5254378183, 42449938, 42445661, 11337295601, 42432451, 11337295608, 42449947, 42449948, 42444051, 42434087, 42449954, 42448813, 42438891, 42449956, 42440463, 42449961, 42436707, 42449963, 42448379, 6680686184, 6680686985, 9177540204, 42449971, 4288677093, 6177439759, 42436519, 42449982, 42429980, 42431656, 42449985, 5542680310, 42447235, 42437436, 42431680, 42449991, 42429690, 42445236, 42436486, 42438800, 42439561, 42430063, 42450009, 42446472, 42436919, 42450015, 42438503, 42450025, 42439403, 42448238, 42435514, 42450028, 42429338, 42450030, 42445740, 42436546]",42451660
7713.11,7713.11,6.0,[470209120],470209120
4596.09,6157.04,6.0,"[42494919, 4735727610, 1693893347, 10564548057, 6993160948, 5954600181, 5954601885, 42481889, 42497737, 7909208014, 6852855788, 8313313243, 4870985633, 2350521000, 588719108, 9121386334, 9121386335, 4878831008, 42431602, 5487729367, 5487729370, 42443588, 42428402, 42445356, 11515468989, 42445357, 42436322, 42430571, 42430529, 42429833, 42436326, 42436327, 5490721614, 42436330, 42436333, 42436335, 42436336, 42424610, 42436308, 42424408, 42436340, 11659009136, 42436014, 4142105822, 42424619, 42440847, 42436083, 42436088, 42436093, 42436097, 42436100, 42436109, 42436115, 42436119, 42436122, 42436126, 42436129, 42436134, 42436135, 42436139, 42436142, 42436146, 42436149, 42436152, 42436155, 42431505, 42436159, 42431151, 4557517555, 4557517554, 42454325, 42454328]",42494919
3902.06,3902.06,6.0,[541999321],541999321
7243.04,7188.13,6.0,"[42435504, 42458766, 596776132, 596776120, 596776074, 596776127, 596776095, 42446026, 42439392]",42435504
5779.08,5788.13,6.0,"[42431470, 42431467, 42431464, 42440737, 42436942, 42436941, 42446533, 42449886, 42430886, 42449017, 42445558]",42431470
5905.12,5593.04,6.0,"[42428493, 42428491, 42428489, 42428483, 42428480, 4500033348, 4500033344, 42430872, 42430886, 42449017, 42443296, 42434140, 42434196, 4015190382, 1773121034, 1773084402, 42442848]",42428493
5788.12,5755.14,6.0,"[42446533, 42449886, 42430886, 42449017, 42445558, 42445548, 42428476, 4500010382, 42449045, 42421877, 8475999052, 8475999051, 42437949, 6255601608, 6255601607, 42456303]",42446533
5788.13,5779.08,6.0,"[42445558, 595407648, 42430872, 42430886, 3892037906, 42430898, 42430903, 42454994, 42446547, 42436943, 42440743, 42431470]",42445558
6923.2,7026.08,6.0,"[42849719, 42900319, 42833248, 42817383, 42872073, 3020369556, 42818490, 42900309]",42849719
7183.03,7623.13,6.0,"[42438301, 42437845, 595245836, 42438306, 61272284, 42424032, 42432572, 42441654, 42441670, 42441668, 42438867, 42428072, 42422592, 42421778, 42441587, 42433569, 42437312, 42421820, 42441569, 42441564, 42434161, 42438052, 42422018, 42437058, 42441535, 595314125, 42425348, 595314114, 595314119, 42441382, 42441310, 5004570627, 5004570651, 42452276, 42441276, 42441283, 42441299]",42438301
5368.03,5329.03,6.0,"[42445291, 42431630, 42431629, 246866828]",42445291
7579.01,7636.05,6.0,"[42443826, 42435240, 5482291278, 42435237, 42435234, 42435231, 42443821, 42450080, 42445196, 42450083, 5482291259]",42443826
7059.08,7059.08,6.0,[42421985],42421985
5368.03,5207.01,6.0,"[42445291, 11450026929, 42446814, 42446825, 246866830, 42449613, 11463714760, 5812723033, 7536025166, 42449600, 11515468965, 42449597, 2821304136, 8262309233, 9368823897, 370705004, 8866504932]",42445291
6148.02,6224.05,6.0,"[42435603, 42429662, 42435610, 42427381]",42435603
5905.14,5914.08,6.0,"[42436935, 42429373, 42439070, 42449067, 42430857, 42421877, 42421889, 42432191, 42432194, 42432199]",42436935
5905.14,5914.03,6.0,"[42436935, 42429373, 42439070, 42449067, 42430247]",42436935
4829.01,4488.08,6.0,"[42535270, 42513257, 42513259, 42513265, 42483466, 42483640, 42517597, 42517600, 3026465379, 6224367582, 2842882700, 9907586242, 9907586240, 9907586241, 42485646, 597844758, 1258945679, 42497588, 42497591, 42497593, 42497596]",42535270
7260.09,6233.04,6.0,"[42442445, 42443341, 42432558, 42443336, 42437384, 42443332, 42443329, 42443326, 4557495130, 3718672443, 9170816532, 9170816531, 42428588, 42443313, 1241742563, 42421974, 1241742627, 42440934, 42445039, 42445037, 42431560, 42440960, 42445033, 1815133244, 42445027, 42445025, 42440163, 42432594, 42443532, 42445020, 42445018, 42432703, 42443561, 42445011, 42437368, 42445001, 42444991, 42444985, 42433625, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 42444954, 4557517549, 11509842328, 42437688, 5545401594, 42438672, 42444933, 42444928, 42427477, 42437909, 42434279, 42443674, 42427386, 42444916, 42454381, 6401966213, 42427390, 42427393]",42442445
5736.09,5779.08,6.0,"[4806876058, 42439001, 9907956888, 9907956893, 42439006, 9882223232, 9882223234, 42440743, 42431470]",4806876058
7116.04,7116.04,6.0,[42428598],42428598
5736.09,5736.09,6.0,"[4806876058, 42439001]",4806876058
5117.05,5450.04,6.0,"[42520572, 4593135573, 42490951, 42496941, 42504297, 42520577, 42520579, 42481931, 7976681097, 42520582, 42520585, 42488313, 42484200, 42518608, 42476487, 8702221557, 42476585, 10003855163, 42509952, 42505929, 42482474, 42520607, 6852820330, 6852820335, 42511011, 42520612, 42512055, 42509228, 42514554]",42520572
5553.03,5636.11,6.0,"[42437339, 42437333, 10679724539, 1773084405, 42431168, 5481937333, 42431165, 42429676, 5243701136]",42437339
4010.01,3651.04,6.0,"[1251456833, 1335094696, 1335094713, 2524315628, 2524315627, 2090716013, 544352697, 42476080, 1258875728, 3413663133, 42476084, 42471201, 42476086, 42476087, 42476088, 42476092, 42475986, 42476098, 740202319, 42476102, 42469915, 42476111, 551624495, 42476115, 42476119, 42476123, 42476130, 42476132, 42476135, 42476136, 4482113709, 207694746, 2357316901]",1251456833
5291.05,5613.04,6.0,"[42467880, 42467885, 42467889, 42467892, 42467894, 42467896, 42467904, 42463363, 42463374, 42476532, 42476534, 8318348535, 42476536, 9649686763, 42476656, 42495896, 42479388]",42467880
6644.08,6190.08,6.0,"[42444985, 42433625, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 42444954, 4557517549, 11509842328, 42437688, 5545401594, 42438672, 42444933, 42444928, 42427477, 42437909, 42434279, 42443674, 42427386, 42444916, 42429663]",42444985
4605.04,4437.09,6.0,"[42502649, 42497591, 5487787904, 42496432, 278630910, 42492210, 42492213, 5487787915, 5487787913, 5487787909, 42523094, 6639135311, 42466440, 6909362036, 6909362043, 42523195]",42502649
6644.08,6182.02,6.0,"[42444985, 42433625, 4491359481, 42444964, 42435646, 42439955, 42439952, 42437654, 4461990857, 42439440, 42435422, 42435420, 42427805, 42438547, 42434807, 42439842, 42439840, 42427426, 42437890, 42434270, 42439836, 42427374]",42444985
6551.02,6322.01,6.0,"[42443556, 42454428, 42437358, 42432436, 42446488, 42445649, 42433604, 42443950, 42452973, 42434946, 42437644, 42446701]",42443556
6526.05,6884.03,6.0,"[42433620, 42435654, 42435657, 42435660, 42435663, 5849918504, 42435671, 42432700, 42435675, 42435677, 42435680, 42432589, 42435684, 42435687, 42435702, 42435705, 42435707, 42435710, 42431556]",42433620
5905.14,6030.06,6.0,"[42436935, 42429373, 42429374, 42430253, 42430255, 42439826]",42436935
4889.06,6157.04,6.0,"[607911362, 3274291207, 4379778651, 279151954, 42444353, 42444479, 588546891, 588546798, 42436202, 4149936235, 42456884, 42446622, 42456888, 42434412, 42422038, 42438155, 42453934, 8840333846, 8840333851, 42453952, 42430004, 42429562, 42449597, 42431611, 42445356, 11515468989, 42445357, 42436322, 42430571, 42430529, 42429833, 42436326, 42436327, 5490721614, 42436330, 42436333, 42436335, 42436336, 42424610, 42436308, 42424408, 42436340, 11659009136, 42436014, 4142105822, 42424619, 42440847, 42436083, 42436088, 42436093, 42436097, 42436100, 42436109, 42436115, 42436119, 42436122, 42436126, 42436129, 42436134, 42436135, 42436139, 42436142, 42436146, 42436149, 42436152, 42436155, 42431505, 42436159, 42431151, 4557517555, 42429412, 10168276337, 42429431]",607911362
6682.08,6948.10,6.0,"[42424672, 42448329, 42454660, 42432871, 2711029280, 10836437297, 42432861, 6680686985, 42432856, 42432847, 8950382042, 42432834, 596775935, 42432825, 42432818, 42430384, 42440022, 42428329, 42435714, 42435716, 42428332]",42424672
4628.07,4628.07,6.0,[42464621],42464621
4789.03,4789.03,6.0,[42517597],42517597
7100.07,7453.01,6.0,"[42438788, 42436475, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42440397, 3602649920, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316]",42438788
5854.09,6004.06,6.0,"[685164633, 4298764910, 4298764911, 4298764915, 5286408259, 42439181, 3601295731, 42451787, 387184869, 42448707, 42436598, 42455897, 42429918, 42454209]",685164633
6233.04,6140.05,6.0,,42427393
5869.04,5348.02,6.0,"[42500685, 5481915321, 42506516, 42501785, 42493352, 42514451, 42520808, 42498317, 42484587, 2276312211, 42496839, 42503841, 10962940424, 42516599, 42500969, 42469534, 42506291, 42488163, 42506300, 42506305, 42482458, 42492539, 42506310, 42480055, 42506170, 42506318, 42473950, 42506321, 42484164]",42500685
